id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
20507	u,废墟安普利比\0	a,	9C	E8	A9	-1
20508	u,掠食者狼蛛\0	a,	9C	E8	A9	-1
20509	u,蘑菇孢子\0	a,	9C	E8	A9	-1
20510	u,水晶狮\0	a,	9C	E8	A9	-1
20511	u,松脂石高仑\0	a,	9C	E8	A9	-1
20512	u,荒野追踪者\0	a,	9C	E8	A9	-1
20513	u,骷髅骑士\0	a,	9C	E8	A9	-1
20514	u,骷髅护卫兵\0	a,	9C	E8	A9	-1
20515	u,骷髅步兵\0	a,	9C	E8	A9	-1
20516	u,骷髅哨兵\0	a,	9C	E8	A9	-1
20517	u,骷髅猎人\0	a,	9C	E8	A9	-1
20518	u,骷髅狩猎弓箭手\0	a,	9C	E8	A9	-1
20519	u,骷髅枪兵\0	a,	9C	E8	A9	-1
20520	u,海盗王乌山卡\0	a,	9C	E8	A9	-1
20521	u,玄武石高仑\0	a,	9C	E8	A9	-1
20522	u,白牙\0	a,	9C	E8	A9	-1
20524	u,灰毛狼\0	a,	9C	E8	A9	-1
20525	u,古代之狼\0	a,	9C	E8	A9	-1
20526	u,黑曜石高仑\0	a,	9C	E8	A9	-1
20527	u,白狼\0	a,	9C	E8	A9	-1
20528	u,哥布林王\0	a,	9C	E8	A9	-1
20529	u,幼棕狐狗\0	a,	9C	E8	A9	-1
20530	u,幼红狐狗\0	a,	9C	E8	A9	-1
20531	u,幼赤狐狗\0	a,	9C	E8	A9	-1
20532	u,棕狐狗\0	a,	9C	E8	A9	-1
20533	u,长尾狐狗\0	a,	9C	E8	A9	-1
20534	u,红狐狗\0	a,	9C	E8	A9	-1
20535	u,赤狐狗\0	a,	9C	E8	A9	-1
20536	u,棕狐狗首领\0	a,	9C	E8	A9	-1
20537	u,红狐狗首领\0	a,	9C	E8	A9	-1
20538	u,赤狐狗首领\0	a,	9C	E8	A9	-1
20539	u,长尾狐狗首领\0	a,	9C	E8	A9	-1
20540	u,宝石兽\0	a,	9C	E8	A9	-1
20541	u,矿坑蝙蝠\0	a,	9C	E8	A9	-1
20542	u,骷髅长弓手\0	a,	9C	E8	A9	-1
20543	u,灵魂\0	a,	9C	E8	A9	-1
20544	u,狐狗首领\0	a,	9C	E8	A9	-1
20545	u,幼狐狗\0	a,	9C	E8	A9	-1
20546	u,土瑞克兽人首领\0	a,	9C	E8	A9	-1
20547	u,豺狼后备兵\0	a,	9C	E8	A9	-1
20548	u,豺狼逃亡者\0	a,	9C	E8	A9	-1
20549	u,豺狼王\0	a,	9C	E8	A9	-1
20550	u,邪恶蜥蜴守护者\0	a,	9C	E8	A9	-1
20551	u,食腐王\0	a,	9C	E8	A9	-1
20552	u,赤色束缚\0	a,	9C	E8	A9	-1
20553	u,温德萨斯\0	a,	9C	E8	A9	-1
20554	u,葛雷迪斯\0	a,	9C	E8	A9	-1
20555	u,巨大蘑菇\0	a,	9C	E8	A9	-1
20556	u,巨大眼怪\0	a,	9C	E8	A9	-1
20557	u,邪恶亚龙\0	a,	9C	E8	A9	-1
20558	u,腐烂树\0	a,	9C	E8	A9	-1
20559	u,腐烂高仑\0	a,	9C	E8	A9	-1
20560	u,崔沙林\0	a,	9C	E8	A9	-1
20561	u,崔沙林多得\0	a,	9C	E8	A9	-1
20562	u,胞子僵尸\0	a,	9C	E8	A9	-1
20563	u,玛那宣\0	a,	9C	E8	A9	-1
20564	u,附法眼怪\0	a,	9C	E8	A9	-1
20565	u,附法岩石高仑\0	a,	9C	E8	A9	-1
20566	u,附法钢铁高仑\0	a,	9C	E8	A9	-1
20567	u,附法翼魔\0	a,	9C	E8	A9	-1
20568	u,拜佛特\0	a,	9C	E8	A9	-1
20569	u,拜佛特辛爵\0	a,	9C	E8	A9	-1
20570	u,塔尔克食人妖\0	a,	9C	E8	A9	-1
20571	u,塔尔克食人妖战士\0	a,	9C	E8	A9	-1
20572	u,塔尔克食人妖高等战士\0	a,	9C	E8	A9	-1
20573	u,塔尔克邪恶蜥蜴\0	a,	9C	E8	A9	-1
20574	u,塔尔克邪恶蜥蜴首领\0	a,	9C	E8	A9	-1
20575	u,奥耶玛夫战士\0	a,	9C	E8	A9	-1
20576	u,奥耶玛夫巫医\0	a,	9C	E8	A9	-1
20577	u,里多蜥蜴人\0	a,	9C	E8	A9	-1
20578	u,里多蜥蜴人弓箭手\0	a,	9C	E8	A9	-1
20579	u,里多蜥蜴人士兵\0	a,	9C	E8	A9	-1
20580	u,里多蜥蜴人战士\0	a,	9C	E8	A9	-1
20581	u,里多蜥蜴人巫师\0	a,	9C	E8	A9	-1
20582	u,里多蜥蜴人王\0	a,	9C	E8	A9	-1
20583	u,提玛克兽人\0	a,	9C	E8	A9	-1
20584	u,提玛克兽人弓箭手\0	a,	9C	E8	A9	-1
20585	u,提玛克兽人士兵\0	a,	9C	E8	A9	-1
20586	u,提玛克兽人战士\0	a,	9C	E8	A9	-1
20587	u,提玛克兽人巫师\0	a,	9C	E8	A9	-1
20588	u,提玛克兽人王\0	a,	9C	E8	A9	-1
20589	u,佛莱\0	a,	9C	E8	A9	-1
20590	u,赖雷\0	a,	9C	E8	A9	-1
20591	u,提米克伦\0	a,	9C	E8	A9	-1
20592	u,片奴\0	a,	9C	E8	A9	-1
20593	u,独角兽\0	a,	9C	E8	A9	-1
20594	u,森林信使\0	a,	9C	E8	A9	-1
20595	u,佛莱首领\0	a,	9C	E8	A9	-1
20596	u,赖雷首领\0	a,	9C	E8	A9	-1
20597	u,提米克伦首领\0	a,	9C	E8	A9	-1
20598	u,片奴首领\0	a,	9C	E8	A9	-1
20599	u,独角兽首领\0	a,	9C	E8	A9	-1
20600	u,卡鲁食人妖\0	a,	9C	E8	A9	-1
20601	u,塔林兽人\0	a,	9C	E8	A9	-1
20602	u,塔林兽人弓箭手\0	a,	9C	E8	A9	-1
20603	u,可洛比\0	a,	9C	E8	A9	-1
20604	u,拉金\0	a,	9C	E8	A9	-1
20605	u,奇异的飞龙\0	a,	9C	E8	A9	-1
20606	u,库伦地灵\0	a,	9C	E8	A9	-1
20607	u,库伦地灵战士\0	a,	9C	E8	A9	-1
20608	u,巴丁\0	a,	9C	E8	A9	-1
20609	u,火蜥蜴拉金\0	a,	9C	E8	A9	-1
20610	u,火焰观察者\0	a,	9C	E8	A9	-1
20611	u,德雷巴奴康菲\0	a,	9C	E8	A9	-1
20612	u,火蜥蜴罗温\0	a,	9C	E8	A9	-1
20613	u,拉菲蜥蜴人\0	a,	9C	E8	A9	-1
20614	u,拉菲蜥蜴人巡守\0	a,	9C	E8	A9	-1
20615	u,瑞特摩\0	a,	9C	E8	A9	-1
20616	u,水精拉金\0	a,	9C	E8	A9	-1
20617	u,水之观察者\0	a,	9C	E8	A9	-1
20618	u,魅魔卡尼\0	a,	9C	E8	A9	-1
20619	u,水精罗温\0	a,	9C	E8	A9	-1
20620	u,洞穴兽\0	a,	9C	E8	A9	-1
20621	u,死亡波动\0	a,	9C	E8	A9	-1
20622	u,玛鲁克士兵\0	a,	9C	E8	A9	-1
20623	u,波伦多\0	a,	9C	E8	A9	-1
20624	u,洞穴咆哮者\0	a,	9C	E8	A9	-1
20625	u,玛鲁克骑士\0	a,	9C	E8	A9	-1
20626	u,玛鲁狂战士\0	a,	9C	E8	A9	-1
20627	u,玛鲁克王\0	a,	9C	E8	A9	-1
20628	u,利马 卡理拟斯\0	a,	9C	E8	A9	-1
20629	u,卡拉克\0	a,	9C	E8	A9	-1
20630	u,泰可兽人\0	a,	9C	E8	A9	-1
20631	u,泰可兽人弓手\0	a,	9C	E8	A9	-1
20632	u,泰可兽人战士\0	a,	9C	E8	A9	-1
20633	u,泰可兽人咒术师\0	a,	9C	E8	A9	-1
20634	u,泰可兽人团长\0	a,	9C	E8	A9	-1
20635	u,卡岚可因\0	a,	9C	E8	A9	-1
20636	u,镜之森林亡灵\0	a,	9C	E8	A9	-1
20637	u,镜之森林亡灵\0	a,	9C	E8	A9	-1
20638	u,镜之森林亡灵\0	a,	9C	E8	A9	-1
20639	u,镜子\0	a,	9C	E8	A9	-1
20640	u,哈丽雅特蜥蜴人\0	a,	9C	E8	A9	-1
20641	u,哈丽雅特蜥蜴人士兵\0	a,	9C	E8	A9	-1
20642	u,哈丽雅特蜥蜴人弓箭手\0	a,	9C	E8	A9	-1
20643	u,哈丽雅特蜥蜴人战士\0	a,	9C	E8	A9	-1
20644	u,哈丽雅特蜥蜴人咒术师\0	a,	9C	E8	A9	-1
20645	u,哈丽雅特蜥蜴人族长\0	a,	9C	E8	A9	-1
20646	u,哈朗卡\0	a,	9C	E8	A9	-1
20647	u,英葛则\0	a,	9C	E8	A9	-1
20648	u,巴蓝伍德\0	a,	9C	E8	A9	-1
20649	u,罕罗特\0	a,	9C	E8	A9	-1
20650	u,科兰洛特\0	a,	9C	E8	A9	-1
20651	u,甘麟\0	a,	9C	E8	A9	-1
20652	u,雷欧古\0	a,	9C	E8	A9	-1
20653	u,退化的下巨人\0	a,	9C	E8	A9	-1
20654	u,退化的下巨人士兵\0	a,	9C	E8	A9	-1
20655	u,退化的下巨人弓箭手\0	a,	9C	E8	A9	-1
20656	u,退化的下巨人巡守\0	a,	9C	E8	A9	-1
20657	u,退化的下巨人魔法师\0	a,	9C	E8	A9	-1
20658	u,退化的下巨人长老\0	a,	9C	E8	A9	-1
20659	u,墓地流浪者\0	a,	9C	E8	A9	-1
20660	u,贪欲弓箭手\0	a,	9C	E8	A9	-1
20661	u,哈塔勒鼠人盗贼\0	a,	9C	E8	A9	-1
20662	u,哈塔勒鼠人头目\0	a,	9C	E8	A9	-1
20663	u,哈塔勒海尼西\0	a,	9C	E8	A9	-1
20664	u,帝莱普\0	a,	9C	E8	A9	-1
20665	u,泰可兽人\0	a,	9C	E8	A9	-1
20666	u,泰可兽人\0	a,	9C	E8	A9	-1
20667	u,帕克兰\0	a,	9C	E8	A9	-1
20668	u,坟墓守护者\0	a,	9C	E8	A9	-1
20669	u,泰可兽人补给官\0	a,	9C	E8	A9	-1
20670	u,赤色飞龙\0	a,	9C	E8	A9	-1
20671	u,卡地乌斯\0	a,	9C	E8	A9	-1
20672	u,德立贝兹\0	a,	9C	E8	A9	-1
20673	u,帕力巴提\0	a,	9C	E8	A9	-1
20674	u,末日骑士\0	a,	9C	E8	A9	-1
20675	u,泰棱\0	a,	9C	E8	A9	-1
20676	u,沼泽审判官\0	a,	9C	E8	A9	-1
20677	u,吐尔奔\0	a,	9C	E8	A9	-1
20678	u,不死的刑罚\0	a,	9C	E8	A9	-1
20679	u,玛许追踪者\0	a,	9C	E8	A9	-1
20680	u,玛许飞龙\0	a,	9C	E8	A9	-1
20681	u,巴挪尔赛勒诺斯\0	a,	9C	E8	A9	-1
20682	u,巴挪尔赛勒诺斯士兵\0	a,	9C	E8	A9	-1
20683	u,巴挪尔赛勒诺斯巡守\0	a,	9C	E8	A9	-1
20684	u,巴挪尔赛勒诺斯战士\0	a,	9C	E8	A9	-1
20685	u,巴挪尔赛勒诺斯咒术师\0	a,	9C	E8	A9	-1
20686	u,巴挪尔赛勒诺斯族长\0	a,	9C	E8	A9	-1
20738	u,狗头人掠夺者派卜克\0	a,	9C	E8	A9	-1
20739	u,派卜克的宠物狗\0	a,	9C	E8	A9	-1
20742	u,神秘之翼\0	a,	9C	E8	A9	-1
20743	u,咆哮者\0	a,	9C	E8	A9	-1
20744	u,赤眼吸血蝙蝠\0	a,	9C	E8	A9	-1
20745	u,荒原的犯罪者\0	a,	9C	E8	A9	-1
20746	u,犯罪者的手下\0	a,	9C	E8	A9	-1
20747	u,拉席德\0	a,	9C	E8	A9	-1
20748	u,拉席德追踪者\0	a,	9C	E8	A9	-1
20749	u,死亡之火\0	a,	9C	E8	A9	-1
20750	u,火焰骑士\0	a,	9C	E8	A9	-1
20751	u,史奈普\0	a,	9C	E8	A9	-1
20752	u,史奈普的手下\0	a,	9C	E8	A9	-1
20753	u,黑暗的君主\0	a,	9C	E8	A9	-1
20754	u,黑暗的骑士\0	a,	9C	E8	A9	-1
20755	u,血腥之斧指挥官\0	a,	9C	E8	A9	-1
20756	u,血腥之斧狙击兵\0	a,	9C	E8	A9	-1
20757	u,血腥之斧士兵\0	a,	9C	E8	A9	-1
20758	u,贝尔拉龙队长\0	a,	9C	E8	A9	-1
20759	u,贝尔拉龙战士\0	a,	9C	E8	A9	-1
20760	u,贝尔拉龙弓手\0	a,	9C	E8	A9	-1
20761	u,派坦\0	a,	9C	E8	A9	-1
20762	u,派坦的骑士\0	a,	9C	E8	A9	-1
20763	u,草原的统治者\0	a,	9C	E8	A9	-1
20764	u,草原的魔法师\0	a,	9C	E8	A9	-1
20765	u,草原的战士\0	a,	9C	E8	A9	-1
20766	u,草原的弓手\0	a,	9C	E8	A9	-1
20767	u,提玛克兽人突击队队长\0	a,	9C	E8	A9	-1
20768	u,提玛克兽人突击队咒术师\0	a,	9C	E8	A9	-1
20769	u,提玛克兽人突击队战士\0	a,	9C	E8	A9	-1
20770	u,提玛克兽人突击队弓手\0	a,	9C	E8	A9	-1
20771	u,巴里夫\0	a,	9C	E8	A9	-1
20772	u,巴里夫的雷欧古\0	a,	9C	E8	A9	-1
20773	u,坎查拉王\0	a,	9C	E8	A9	-1
20774	u,坎查拉\0	a,	9C	E8	A9	-1
20775	u,食人妖袭击者\0	a,	9C	E8	A9	-1
20776	u,黑暗魅魔\0	a,	9C	E8	A9	-1
20777	u,狩猎熊\0	a,	9C	E8	A9	-1
20778	u,罗格那兽人团长\0	a,	9C	E8	A9	-1
20779	u,罗格那预言者\0	a,	9C	E8	A9	-1
20780	u,血腥之斧菁英\0	a,	9C	E8	A9	-1
20781	u,德鲁蜥蜴人巫师\0	a,	9C	E8	A9	-1
20782	u,豺狼兵\0	a,	9C	E8	A9	-1
20783	u,独雷德狼\0	a,	9C	E8	A9	-1
20784	u,塔沙巴蜥蜴人\0	a,	9C	E8	A9	-1
20785	u,塔沙巴蜥蜴人咒术士\0	a,	9C	E8	A9	-1
20786	u,里立克\0	a,	9C	E8	A9	-1
20787	u,里立克拉德\0	a,	9C	E8	A9	-1
20788	u,拉肯\0	a,	9C	E8	A9	-1
20789	u,可罗津\0	a,	9C	E8	A9	-1
20790	u,达拉庸\0	a,	9C	E8	A9	-1
20791	u,可罗津战士\0	a,	9C	E8	A9	-1
20792	u,法里特\0	a,	9C	E8	A9	-1
20793	u,纽司\0	a,	9C	E8	A9	-1
20794	u,刀刃司塔卡拓\0	a,	9C	E8	A9	-1
20795	u,刀刃司塔卡拓工人\0	a,	9C	E8	A9	-1
20796	u,刀刃司塔卡拓战士\0	a,	9C	E8	A9	-1
20797	u,雄性刀刃司塔卡拓\0	a,	9C	E8	A9	-1
20798	u,水巨人\0	a,	9C	E8	A9	-1
20799	u,水精女王拉德\0	a,	9C	E8	A9	-1
20800	u,伊娃的监视者\0	a,	9C	E8	A9	-1
20801	u,席忒枪兵\0	a,	9C	E8	A9	-1
20802	u,席忒法师\0	a,	9C	E8	A9	-1
20803	u,人偶大师\0	a,	9C	E8	A9	-1
20804	u,可罗津拉德\0	a,	9C	E8	A9	-1
20805	u,达拉庸拉德\0	a,	9C	E8	A9	-1
20806	u,可罗津拉德战士\0	a,	9C	E8	A9	-1
20807	u,法里特拉德\0	a,	9C	E8	A9	-1
20808	u,纽司拉德\0	a,	9C	E8	A9	-1
20809	u,塔的亡灵\0	a,	9C	E8	A9	-1
20810	u,哈勒特的监视者\0	a,	9C	E8	A9	-1
20811	u,惨绝战士\0	a,	9C	E8	A9	-1
20812	u,绝望射手\0	a,	9C	E8	A9	-1
20813	u,柯瑞登\0	a,	9C	E8	A9	-1
20814	u,绝望剑士\0	a,	9C	E8	A9	-1
20815	u,哈勒特的猎犬\0	a,	9C	E8	A9	-1
20816	u,哈勒特的亲卫队\0	a,	9C	E8	A9	-1
20817	u,堕落的贤者\0	a,	9C	E8	A9	-1
20818	u,哈勒特的战士\0	a,	9C	E8	A9	-1
20819	u,深渊射手\0	a,	9C	E8	A9	-1
20820	u,哈勒特的骑士\0	a,	9C	E8	A9	-1
20821	u,依连丹司\0	a,	9C	E8	A9	-1
20822	u,哈勒特的侍女\0	a,	9C	E8	A9	-1
20823	u,白金族士兵\0	a,	9C	E8	A9	-1
20824	u,哈勒特的指挥官\0	a,	9C	E8	A9	-1
20825	u,哈勒特的监察官\0	a,	9C	E8	A9	-1
20826	u,白金族射手\0	a,	9C	E8	A9	-1
20827	u,白金族战士\0	a,	9C	E8	A9	-1
20828	u,白金族咒术士\0	a,	9C	E8	A9	-1
20829	u,白金族团长\0	a,	9C	E8	A9	-1
20830	u,守护天使\0	a,	9C	E8	A9	-1
20831	u,封印天使\0	a,	9C	E8	A9	-1
20832	u,札肯的枪兵\0	a,	9C	E8	A9	-1
20833	u,札肯的弓手\0	a,	9C	E8	A9	-1
20834	u,玛迪恩\0	a,	9C	E8	A9	-1
20835	u,札肯的监视者\0	a,	9C	E8	A9	-1
20836	u,海盗僵尸\0	a,	9C	E8	A9	-1
20837	u,腐污食人魔\0	a,	9C	E8	A9	-1
20838	u,血蝙蝠\0	a,	9C	E8	A9	-1
20839	u,阴郁之音\0	a,	9C	E8	A9	-1
20840	u,死亡飞行者\0	a,	9C	E8	A9	-1
20841	u,魔鬼弓箭手\0	a,	9C	E8	A9	-1
20842	u,姆斯维伦\0	a,	9C	E8	A9	-1
20843	u,札肯的亲卫队\0	a,	9C	E8	A9	-1
20844	u,卡倚巴奴\0	a,	9C	E8	A9	-1
20845	u,海盗僵尸船长\0	a,	9C	E8	A9	-1
20846	u,人偶刀手\0	a,	9C	E8	A9	-1
20847	u,隐面大师\0	a,	9C	E8	A9	-1
20848	u,造光者\0	a,	9C	E8	A9	-1
20849	u,光虫\0	a,	9C	E8	A9	-1
20850	u,金色雄鹿王\0	a,	9C	E8	A9	-1
20851	u,席忒\0	a,	9C	E8	A9	-1
20852	u,班席\0	a,	9C	E8	A9	-1
20853	u,凯尔玛夫\0	a,	9C	E8	A9	-1
20854	u,凯尔玛夫战士\0	a,	9C	E8	A9	-1
20855	u,凯尔玛夫射手\0	a,	9C	E8	A9	-1
20856	u,凯尔玛夫咒术士\0	a,	9C	E8	A9	-1
20857	u,凯尔玛夫优胜者\0	a,	9C	E8	A9	-1
20858	u,天使\0	a,	9C	E8	A9	-1
20859	u,守护天使\0	a,	9C	E8	A9	-1
20860	u,封印天使\0	a,	9C	E8	A9	-1
20861	u,奥耶玛夫优胜者\0	a,	9C	E8	A9	-1
20862	u,死亡之王\0	a,	9C	E8	A9	-1
20919	u,雄性蜥蜴人\0	a,	9C	E8	A9	-1
20920	u,雄性蜥蜴人巡守\0	a,	9C	E8	A9	-1
20921	u,雄性蜥蜴人哨兵\0	a,	9C	E8	A9	-1
20922	u,雄性蜥蜴人战士\0	a,	9C	E8	A9	-1
20923	u,雄性蜥蜴人咒术士\0	a,	9C	E8	A9	-1
20924	u,雄性蜥蜴人族长\0	a,	9C	E8	A9	-1
20925	u,巨大阿朗尼得\0	a,	9C	E8	A9	-1
20926	u,剧毒阿朗尼得\0	a,	9C	E8	A9	-1
20927	u,阿朗尼得王\0	a,	9C	E8	A9	-1
20928	u,哈图奇异蜜蜂\0	a,	9C	E8	A9	-1
20929	u,哈图恶狼\0	a,	9C	E8	A9	-1
20930	u,哈图棕熊\0	a,	9C	E8	A9	-1
20931	u,哈图玛瑙兽\0	a,	9C	E8	A9	-1
20932	u,哈图赤色熊\0	a,	9C	E8	A9	-1
20933	u,哈图温德萨斯\0	a,	9C	E8	A9	-1
20934	u,胡蜂工人\0	a,	9C	E8	A9	-1
20935	u,胡蜂队长\0	a,	9C	E8	A9	-1
20936	u,塔诺赛勒诺斯\0	a,	9C	E8	A9	-1
20937	u,塔诺赛勒诺斯士兵\0	a,	9C	E8	A9	-1
20938	u,塔诺赛勒诺斯巡守\0	a,	9C	E8	A9	-1
20939	u,塔诺赛勒诺斯战士\0	a,	9C	E8	A9	-1
20940	u,塔诺赛勒诺斯咒术士\0	a,	9C	E8	A9	-1
20941	u,塔诺赛勒诺斯族长\0	a,	9C	E8	A9	-1
20942	u,恶梦的领导者\0	a,	9C	E8	A9	-1
20943	u,恶梦的监视者\0	a,	9C	E8	A9	-1
20944	u,恶梦的统治者\0	a,	9C	E8	A9	-1
20945	u,卡帝内\0	a,	9C	E8	A9	-1
20946	u,桑遗德罗\0	a,	9C	E8	A9	-1
20947	u,寇拿比\0	a,	9C	E8	A9	-1
20948	u,巴尔塔\0	a,	9C	E8	A9	-1
20949	u,鲁米奴\0	a,	9C	E8	A9	-1
20950	u,因尼瑟\0	a,	9C	E8	A9	-1
20951	u,柏比的侍女\0	a,	9C	E8	A9	-1
20952	u,柏比的随行员\0	a,	9C	E8	A9	-1
20953	u,柏比\0	a,	9C	E8	A9	-1
20954	u,饥饿的尸体\0	a,	9C	E8	A9	-1
20955	u,战争的亡灵\0	a,	9C	E8	A9	-1
20956	u,过去的骑士\0	a,	9C	E8	A9	-1
20957	u,虚无的侵略者\0	a,	9C	E8	A9	-1
20958	u,死亡刀刃\0	a,	9C	E8	A9	-1
20959	u,黑暗守护者\0	a,	9C	E8	A9	-1
20960	u,血的亡灵\0	a,	9C	E8	A9	-1
20961	u,血的骑士\0	a,	9C	E8	A9	-1
20962	u,血的祭司\0	a,	9C	E8	A9	-1
20963	u,血的统治者\0	a,	9C	E8	A9	-1
20964	u,巨大脚印\0	a,	9C	E8	A9	-1
20965	u,妄想的破片\0	a,	9C	E8	A9	-1
20966	u,变异的创造物\0	a,	9C	E8	A9	-1
20967	u,过去的创造物\0	a,	9C	E8	A9	-1
20968	u,不存在者\0	a,	9C	E8	A9	-1
20969	u,巨人的影子\0	a,	9C	E8	A9	-1
20970	u,古代士兵\0	a,	9C	E8	A9	-1
20971	u,古代战士\0	a,	9C	E8	A9	-1
20972	u,古代咒术士\0	a,	9C	E8	A9	-1
20973	u,被遗忘的古代人\0	a,	9C	E8	A9	-1
20974	u,怨灵之首\0	a,	9C	E8	A9	-1
20975	u,怨灵魔法师\0	a,	9C	E8	A9	-1
20976	u,怨灵战士\0	a,	9C	E8	A9	-1
20977	u,艾尔摩亚丁的宫女\0	a,	9C	E8	A9	-1
20978	u,艾尔摩亚丁的护卫射手\0	a,	9C	E8	A9	-1
20979	u,艾尔摩亚丁的少女\0	a,	9C	E8	A9	-1
20980	u,哈勒特的部下牧\0	a,	9C	E8	A9	-1
20981	u,牧的魔法师\0	a,	9C	E8	A9	-1
20982	u,牧的骑士\0	a,	9C	E8	A9	-1
20983	u,束缚者\0	a,	9C	E8	A9	-1
20984	u,束缚者战士\0	a,	9C	E8	A9	-1
20985	u,束缚者弓手\0	a,	9C	E8	A9	-1
20986	u,赛顿\0	a,	9C	E8	A9	-1
20987	u,赛顿的人偶\0	a,	9C	E8	A9	-1
20988	u,赛顿的咒术人偶\0	a,	9C	E8	A9	-1
20989	u,拉卓司\0	a,	9C	E8	A9	-1
20990	u,帕卓司\0	a,	9C	E8	A9	-1
20991	u,沼泽之首\0	a,	9C	E8	A9	-1
20992	u,沼泽鳄鱼\0	a,	9C	E8	A9	-1
20993	u,沼泽战士\0	a,	9C	E8	A9	-1
20994	u,庭园警卫队长\0	a,	9C	E8	A9	-1
20995	u,庭园警卫兵\0	a,	9C	E8	A9	-1
20996	u,废墟的冤鬼\0	a,	9C	E8	A9	-1
20997	u,悲哀的士兵\0	a,	9C	E8	A9	-1
20998	u,酷刑\0	a,	9C	E8	A9	-1
20999	u,徘徊的亡灵\0	a,	9C	E8	A9	-1
21000	u,废墟的冤魂\0	a,	9C	E8	A9	-1
21001	u,破灭射手\0	a,	9C	E8	A9	-1
21002	u,末日巡守\0	a,	9C	E8	A9	-1
21003	u,墓地的浮标\0	a,	9C	E8	A9	-1
21004	u,阴郁的木主\0	a,	9C	E8	A9	-1
21005	u,墓地掠食者\0	a,	9C	E8	A9	-1
21006	u,末日佣人\0	a,	9C	E8	A9	-1
21007	u,末日警卫\0	a,	9C	E8	A9	-1
21008	u,末日弓手\0	a,	9C	E8	A9	-1
21009	u,末日装甲兵\0	a,	9C	E8	A9	-1
21010	u,末日战士\0	a,	9C	E8	A9	-1
21011	u,豺狼先锋队\0	a,	9C	E8	A9	-1
21012	u,魔法之眼\0	a,	9C	E8	A9	-1
21013	u,豺狼先锋队射手\0	a,	9C	E8	A9	-1
21014	u,亚战争暴君\0	a,	9C	E8	A9	-1
21015	u,豺狼先锋队队长\0	a,	9C	E8	A9	-1
21016	u,战争暴君\0	a,	9C	E8	A9	-1
21017	u,堕落的兽人\0	a,	9C	E8	A9	-1
21018	u,古代翼魔\0	a,	9C	E8	A9	-1
21019	u,堕落的兽人射手\0	a,	9C	E8	A9	-1
21020	u,堕落的兽人咒术士\0	a,	9C	E8	A9	-1
21021	u,利爪虎\0	a,	9C	E8	A9	-1
21022	u,堕落的兽人团长\0	a,	9C	E8	A9	-1
21023	u,咽鸣的风\0	a,	9C	E8	A9	-1
21024	u,牙语的风\0	a,	9C	E8	A9	-1
21025	u,哧笑的风\0	a,	9C	E8	A9	-1
21026	u,歌唱的风\0	a,	9C	E8	A9	-1
21034	u,食人魔\0	a,	9C	E8	A9	-1
21035	u,凯沙林\0	a,	9C	E8	A9	-1
21036	u,席德巴轮\0	a,	9C	E8	A9	-1
21037	u,欧修特\0	a,	9C	E8	A9	-1
21038	u,粱马\0	a,	9C	E8	A9	-1
21039	u,史奈普的手下\0	a,	9C	E8	A9	-1
21040	u,黑暗的士兵\0	a,	9C	E8	A9	-1
21058	u,兽王\0	a,	9C	E8	A9	-1
21059	u,守护兽\0	a,	9C	E8	A9	-1
21060	u,监视兽\0	a,	9C	E8	A9	-1
21061	u,哈勒特的守护者\0	a,	9C	E8	A9	-1
21062	u,传令天使\0	a,	9C	E8	A9	-1
21063	u,传令天使\0	a,	9C	E8	A9	-1
21064	u,白金族守护者弓手\0	a,	9C	E8	A9	-1
21065	u,白金族守护者战士\0	a,	9C	E8	A9	-1
21066	u,白金族守护者咒术士\0	a,	9C	E8	A9	-1
21067	u,守护者大天使\0	a,	9C	E8	A9	-1
21068	u,守护者大天使\0	a,	9C	E8	A9	-1
21069	u,白金族守护者军长\0	a,	9C	E8	A9	-1
21070	u,封印大天使\0	a,	9C	E8	A9	-1
21071	u,封印大天使\0	a,	9C	E8	A9	-1
21072	u,白金族守护者族长\0	a,	9C	E8	A9	-1
21073	u,艾尔摩亚丁的护卫战士\0	a,	9C	E8	A9	-1
21074	u,束缚者魔法师\0	a,	9C	E8	A9	-1
21075	u,杀戮的瓦丁\0	a,	9C	E8	A9	-1
21076	u,瓦丁的骑士\0	a,	9C	E8	A9	-1
21077	u,瓦丁的魔法师\0	a,	9C	E8	A9	-1
21078	u,魔导士法那克\0	a,	9C	E8	A9	-1
21079	u,法那克的创造物\0	a,	9C	E8	A9	-1
21080	u,法那克的守护灵\0	a,	9C	E8	A9	-1
21081	u,能天使亚蒙\0	a,	9C	E8	A9	-1
21082	u,能天使的护卫兵\0	a,	9C	E8	A9	-1
21083	u,能天使的精灵\0	a,	9C	E8	A9	-1
21084	u,血之女\0	a,	9C	E8	A9	-1
21085	u,血之射手\0	a,	9C	E8	A9	-1
21086	u,血之利比欧纳\0	a,	9C	E8	A9	-1
21087	u,血之骑士\0	a,	9C	E8	A9	-1
21088	u,血之班席\0	a,	9C	E8	A9	-1
21089	u,血之王\0	a,	9C	E8	A9	-1
21090	u,血之守护者\0	a,	9C	E8	A9	-1
21091	u,血之守卫者\0	a,	9C	E8	A9	-1
21092	u,血之法师\0	a,	9C	E8	A9	-1
21093	u,鼠人副族长\0	a,	9C	E8	A9	-1
21094	u,鼠人族长\0	a,	9C	E8	A9	-1
